folder_name,year,arbitration_id,doc_name,match_method
2009_pac_rim_v_el_salvador_the_republic_of_el_salvador_s_memorial_objections_to_jurisdiction,2009,2009_pac_rim_v_el_salvador,the_republic_of_el_salvador_s_memorial_objections_to_jurisdiction,metadata
2009_pac_rim_v_el_salvador_the_republic_of_el_salvador_s_post_hearing_brief_objections_to_jurisdiction,2009,2009_pac_rim_v_el_salvador,the_republic_of_el_salvador_s_post_hearing_brief_objections_to_jurisdiction,metadata
2009_pac_rim_v_el_salvador_the_republic_of_el_salvador_s_preliminary_objections_under_articles_10_20_4_and_10_20_5_of_cafta_english,2009,2009_pac_rim_v_el_salvador,the_republic_of_el_salvador_s_preliminary_objections_under_articles_10_20_4_and_10_20_5_of_cafta_english,metadata
2009_pac_rim_v_el_salvador_the_republic_of_el_salvador_s_rejoinder_on_the_merits,2009,2009_pac_rim_v_el_salvador,the_republic_of_el_salvador_s_rejoinder_on_the_merits,metadata
2009_pac_rim_v_el_salvador_the_republic_of_el_salvador_s_reply_objections_to_jurisdiction,2009,2009_pac_rim_v_el_salvador,the_republic_of_el_salvador_s_reply_objections_to_jurisdiction,metadata
2009_pac_rim_v_el_salvador_the_republic_of_el_salvador_s_reply_preliminary_objections,2009,2009_pac_rim_v_el_salvador,the_republic_of_el_salvador_s_reply_preliminary_objections,metadata
2009_pac_rim_v_el_salvador_the_republic_of_el_salvador_s_response_pac_rim_cayman_s_petition_for_costs,2009,2009_pac_rim_v_el_salvador,the_republic_of_el_salvador_s_response_pac_rim_cayman_s_petition_for_costs,metadata
2009_pac_rim_v_el_salvador_transcript_of_hearing_of_objections_to_jurisdiction_filed_by_el_salvador_day_1_english,2009,2009_pac_rim_v_el_salvador,transcript_of_hearing_of_objections_to_jurisdiction_filed_by_el_salvador_day_1_english,metadata
2009_pac_rim_v_el_salvador_transcript_of_hearing_of_objections_to_jurisdiction_filed_by_el_salvador_day_2_english,2009,2009_pac_rim_v_el_salvador,transcript_of_hearing_of_objections_to_jurisdiction_filed_by_el_salvador_day_2_english,metadata
2009_pac_rim_v_el_salvador_transcript_of_hearing_of_objections_to_jurisdiction_filed_by_el_salvador_day_3_english,2009,2009_pac_rim_v_el_salvador,transcript_of_hearing_of_objections_to_jurisdiction_filed_by_el_salvador_day_3_english,metadata
2009_pac_rim_v_el_salvador_witness_statement_of_catherine_mcleod_seltzer,2009,2009_pac_rim_v_el_salvador,witness_statement_of_catherine_mcleod_seltzer,metadata
2009_pac_rim_v_el_salvador_witness_statement_of_charles_pasfield,2009,2009_pac_rim_v_el_salvador,witness_statement_of_charles_pasfield,metadata
2009_pac_rim_v_el_salvador_witness_statement_of_luis_alberto_parada,2009,2009_pac_rim_v_el_salvador,witness_statement_of_luis_alberto_parada,metadata
2009_pac_rim_v_el_salvador_witness_statement_of_steven_k_krause,2009,2009_pac_rim_v_el_salvador,witness_statement_of_steven_k_krause,metadata
2009_pac_rim_v_el_salvador_witness_statement_of_thomas_c_shrake,2009,2009_pac_rim_v_el_salvador,witness_statement_of_thomas_c_shrake,metadata
2009_reinhard_unglaube_v_costa_rica_award_english,2009,2009_reinhard_unglaube_v_costa_rica,award_english,metadata
2009_servier_v_poland_amicus_curiae_brief_submitted_by_center_for_international_environmental_law_to_obtain_award_english_and_polish,2009,2009_servier_v_poland,amicus_curiae_brief_submitted_by_center_for_international_environmental_law_to_obtain_award_english_and_polish,metadata
2009_servier_v_poland_award_redacted,2009,2009_servier_v_poland,award_redacted,metadata
2009_servier_v_poland_newspaper_article_polish_litigation_secret_and_highly_confidential_in_dziennik_gazeta_prawna_unofficial_english_translation,2009,2009_servier_v_poland,newspaper_article_polish_litigation_secret_and_highly_confidential_in_dziennik_gazeta_prawna_unofficial_english_translation,metadata
2009_servier_v_poland_polish_court_proceeding_to_polish_health_ministry_for_release_of_award_polish,2009,2009_servier_v_poland,polish_court_proceeding_to_polish_health_ministry_for_release_of_award_polish,metadata
2009_servier_v_poland_polish_court_ruling_effort_to_obtain_award_from_state_treasury_solicitor_s_office_polish,2009,2009_servier_v_poland,polish_court_ruling_effort_to_obtain_award_from_state_treasury_solicitor_s_office_polish,metadata
2009_swisslion_v_macedonia_award,2009,2009_swisslion_v_macedonia,award,metadata
2009_teinver_and_others_v_argentina_award_of_the_tribunal_english,2009,2009_teinver_and_others_v_argentina,award_of_the_tribunal_english,metadata
2009_teinver_and_others_v_argentina_decision_on_annulment_english,2009,2009_teinver_and_others_v_argentina,decision_on_annulment_english,metadata
2009_teinver_and_others_v_argentina_decision_on_jurisdiction_english,2009,2009_teinver_and_others_v_argentina,decision_on_jurisdiction_english,metadata
2009_teinver_and_others_v_argentina_decision_on_provisional_measures_english,2009,2009_teinver_and_others_v_argentina,decision_on_provisional_measures_english,metadata
2009_teinver_and_others_v_argentina_declaration_of_matthew_s_rozen_in_support_of_petitioner_s_motion_for_summary_judgment,2009,2009_teinver_and_others_v_argentina,declaration_of_matthew_s_rozen_in_support_of_petitioner_s_motion_for_summary_judgment,metadata
2009_teinver_and_others_v_argentina_dissenting_opinion_of_arbitrator_kamal_hossain_english,2009,2009_teinver_and_others_v_argentina,dissenting_opinion_of_arbitrator_kamal_hossain_english,metadata
2009_teinver_and_others_v_argentina_dissenting_opinion_of_dr_kamal_hossain_english,2009,2009_teinver_and_others_v_argentina,dissenting_opinion_of_dr_kamal_hossain_english,metadata
2009_teinver_and_others_v_argentina_memorandum_of_law_of_the_republic_of_argentina_in_opposition_to_motion_for_summary_judgment,2009,2009_teinver_and_others_v_argentina,memorandum_of_law_of_the_republic_of_argentina_in_opposition_to_motion_for_summary_judgment,metadata
2009_teinver_and_others_v_argentina_memorandum_of_law_of_the_republic_of_argentina_in_support_of_its_motion_to_dismiss,2009,2009_teinver_and_others_v_argentina,memorandum_of_law_of_the_republic_of_argentina_in_support_of_its_motion_to_dismiss,metadata
2009_teinver_and_others_v_argentina_memorandum_opinion_of_the_us_district_court_for_the_district_of_columbia,2009,2009_teinver_and_others_v_argentina,memorandum_opinion_of_the_us_district_court_for_the_district_of_columbia,metadata
2009_teinver_and_others_v_argentina_memorandum_opinion_of_the_us_district_court_for_the_district_of_columbia_titan_consortium_s_enforcement_motion,2009,2009_teinver_and_others_v_argentina,memorandum_opinion_of_the_us_district_court_for_the_district_of_columbia_titan_consortium_s_enforcement_motion,metadata
2009_teinver_and_others_v_argentina_motion_to_dismiss,2009,2009_teinver_and_others_v_argentina,motion_to_dismiss,metadata
2009_teinver_and_others_v_argentina_notice_of_appeal,2009,2009_teinver_and_others_v_argentina,notice_of_appeal,metadata
2009_teinver_and_others_v_argentina_notice_of_supplemental_authority,2009,2009_teinver_and_others_v_argentina,notice_of_supplemental_authority,metadata
2009_teinver_and_others_v_argentina_order_and_final_judgment_of_the_us_district_court_for_the_district_of_columbia,2009,2009_teinver_and_others_v_argentina,order_and_final_judgment_of_the_us_district_court_for_the_district_of_columbia,metadata
2009_teinver_and_others_v_argentina_order_of_the_us_district_court_for_the_district_of_columbia_titan_consortium_s_enforcement_motion,2009,2009_teinver_and_others_v_argentina,order_of_the_us_district_court_for_the_district_of_columbia_titan_consortium_s_enforcement_motion,metadata
2009_teinver_and_others_v_argentina_petition_to_enforce_arbitral_award,2009,2009_teinver_and_others_v_argentina,petition_to_enforce_arbitral_award,metadata
2009_teinver_and_others_v_argentina_petitioner_s_memorandum_of_law_in_support_of_its_motion_for_summary_judgment,2009,2009_teinver_and_others_v_argentina,petitioner_s_memorandum_of_law_in_support_of_its_motion_for_summary_judgment,metadata
2009_teinver_and_others_v_argentina_petitioner_s_opposition_to_respondent_s_motion_to_dismiss,2009,2009_teinver_and_others_v_argentina,petitioner_s_opposition_to_respondent_s_motion_to_dismiss,metadata
2009_teinver_and_others_v_argentina_petitioner_s_reply_in_support_of_its_motion_for_summary_judgment,2009,2009_teinver_and_others_v_argentina,petitioner_s_reply_in_support_of_its_motion_for_summary_judgment,metadata
2009_teinver_and_others_v_argentina_petitioner_s_statement_of_undisputed_material_facts,2009,2009_teinver_and_others_v_argentina,petitioner_s_statement_of_undisputed_material_facts,metadata
2009_teinver_and_others_v_argentina_reply_memorandum_of_law_of_the_republic_of_argentina_in_further_support_of_its_motion_to_dismiss,2009,2009_teinver_and_others_v_argentina,reply_memorandum_of_law_of_the_republic_of_argentina_in_further_support_of_its_motion_to_dismiss,metadata
2009_teinver_and_others_v_argentina_response_to_notice_of_supplemental_authority,2009,2009_teinver_and_others_v_argentina,response_to_notice_of_supplemental_authority,metadata
2009_teinver_and_others_v_argentina_separate_opinion_of_dr_kamal_hossain_english,2009,2009_teinver_and_others_v_argentina,separate_opinion_of_dr_kamal_hossain_english,metadata
2009_ulysseas_v_ecuador_final_award_english,2009,2009_ulysseas_v_ecuador,final_award_english,metadata
2009_ulysseas_v_ecuador_interim_award_english,2009,2009_ulysseas_v_ecuador,interim_award_english,metadata
2009_v_cklinghaus_v_czech_republic_final_award,2009,2009_v_cklinghaus_v_czech_republic,final_award,metadata
2009_vattenfall_v_germany_i_award,2009,2009_vattenfall_v_germany_i,award,metadata
2009_vattenfall_v_germany_i_request_for_arbitration,2009,2009_vattenfall_v_germany_i,request_for_arbitration,metadata
2010_abitibibowater_v_canada_consent_award,2010,2010_abitibibowater_v_canada,consent_award,metadata
2010_abitibibowater_v_canada_foreign_affairs_and_international_trade_canada_issues_statement_on_abitibibowater_settlement_media_release,2010,2010_abitibibowater_v_canada,foreign_affairs_and_international_trade_canada_issues_statement_on_abitibibowater_settlement_media_release,metadata
2010_abitibibowater_v_canada_notice_of_arbitration_and_statement_of_claim,2010,2010_abitibibowater_v_canada,notice_of_arbitration_and_statement_of_claim,metadata
2010_abitibibowater_v_canada_notice_of_intent_to_submit_a_claim_to_arbitration_under_chapter_eleven_of_the_north_american_free_trade_agreement,2010,2010_abitibibowater_v_canada,notice_of_intent_to_submit_a_claim_to_arbitration_under_chapter_eleven_of_the_north_american_free_trade_agreement,metadata
2010_abitibibowater_v_canada_tab_a_to_notice_of_intent_to_submit_a_claim_to_arbitration_under_chapter_eleven_of_the_north_american_free_trade_agreement,2010,2010_abitibibowater_v_canada,tab_a_to_notice_of_intent_to_submit_a_claim_to_arbitration_under_chapter_eleven_of_the_north_american_free_trade_agreement,metadata
2010_aes_v_kazakhstan_award,2010,2010_aes_v_kazakhstan,award,metadata
2010_allard_v_barbados_award,2010,2010_allard_v_barbados,award,metadata
2010_allard_v_barbados_award_on_jurisdiction,2010,2010_allard_v_barbados,award_on_jurisdiction,metadata
2010_allard_v_barbados_declaration_by_professor_reisman,2010,2010_allard_v_barbados,declaration_by_professor_reisman,metadata
2010_allard_v_barbados_notice_of_dispute,2010,2010_allard_v_barbados,notice_of_dispute,metadata
2010_awdi_v_romania_award,2010,2010_awdi_v_romania,award,metadata
2010_awdi_v_romania_decision_on_the_admissibility_of_the_respondent_s_third_objection_to_jurisdiction_and_admissibility_of_claimant_s_claims,2010,2010_awdi_v_romania,decision_on_the_admissibility_of_the_respondent_s_third_objection_to_jurisdiction_and_admissibility_of_claimant_s_claims,metadata
2010_beijing_shougang_and_others_v_mongolia_award,2010,2010_beijing_shougang_and_others_v_mongolia,award,metadata
2010_beijing_shougang_and_others_v_mongolia_declaration_of_michael_a_granne,2010,2010_beijing_shougang_and_others_v_mongolia,declaration_of_michael_a_granne,metadata
2010_beijing_shougang_and_others_v_mongolia_opinion_of_court_of_appeals_for_the_second_circuit,2010,2010_beijing_shougang_and_others_v_mongolia,opinion_of_court_of_appeals_for_the_second_circuit,metadata
2010_beijing_shougang_and_others_v_mongolia_opinion_order_of_the_us_district_court_for_the_southern_district_of_new_york,2010,2010_beijing_shougang_and_others_v_mongolia,opinion_order_of_the_us_district_court_for_the_southern_district_of_new_york,metadata
2010_beijing_shougang_and_others_v_mongolia_petition_to_vacate_arbitral_award_declining_to_exercise_arbitral_jurisdiction_and_compel_arbitration,2010,2010_beijing_shougang_and_others_v_mongolia,petition_to_vacate_arbitral_award_declining_to_exercise_arbitral_jurisdiction_and_compel_arbitration,metadata
2010_beijing_shougang_and_others_v_mongolia_procedural_order_no_1,2010,2010_beijing_shougang_and_others_v_mongolia,procedural_order_no_1,metadata
2010_beijing_shougang_and_others_v_mongolia_request_for_arbitration,2010,2010_beijing_shougang_and_others_v_mongolia,request_for_arbitration,metadata
2010_border_timbers_and_others_v_zimbabwe_award,2010,2010_border_timbers_and_others_v_zimbabwe,award,metadata
2010_border_timbers_and_others_v_zimbabwe_decision_of_the_us_district_court_of_the_district_of_columbia,2010,2010_border_timbers_and_others_v_zimbabwe,decision_of_the_us_district_court_of_the_district_of_columbia,metadata
2010_border_timbers_and_others_v_zimbabwe_decision_on_annulment,2010,2010_border_timbers_and_others_v_zimbabwe,decision_on_annulment,metadata
2010_border_timbers_and_others_v_zimbabwe_decision_on_stay_of_enforcement_of_the_award,2010,2010_border_timbers_and_others_v_zimbabwe,decision_on_stay_of_enforcement_of_the_award,metadata
2010_border_timbers_and_others_v_zimbabwe_decision_on_the_applicant_s_application_for_provisional_measures,2010,2010_border_timbers_and_others_v_zimbabwe,decision_on_the_applicant_s_application_for_provisional_measures,metadata
2010_border_timbers_and_others_v_zimbabwe_decision_on_the_applicant_s_application_for_provisional_measures_to_exclude_consideration_of_the_merits_in_part_i,2010,2010_border_timbers_and_others_v_zimbabwe,decision_on_the_applicant_s_application_for_provisional_measures_to_exclude_consideration_of_the_merits_in_part_i,metadata
2010_border_timbers_and_others_v_zimbabwe_decision_on_the_applicant_s_urgent_application_for_provisional_measures_regarding_the_temporary_stay,2010,2010_border_timbers_and_others_v_zimbabwe,decision_on_the_applicant_s_urgent_application_for_provisional_measures_regarding_the_temporary_stay,metadata
2010_border_timbers_and_others_v_zimbabwe_directions_concerning_claimants_application_for_provisional_measures_of_12_june_2012,2010,2010_border_timbers_and_others_v_zimbabwe,directions_concerning_claimants_application_for_provisional_measures_of_12_june_2012,metadata
2010_border_timbers_and_others_v_zimbabwe_judgement_of_the_uk_high_court,2010,2010_border_timbers_and_others_v_zimbabwe,judgement_of_the_uk_high_court,metadata
2010_border_timbers_and_others_v_zimbabwe_judgment_of_the_uk_court_of_appeal,2010,2010_border_timbers_and_others_v_zimbabwe,judgment_of_the_uk_court_of_appeal,metadata
2010_border_timbers_and_others_v_zimbabwe_judgment_of_uk_high_court_of_justice,2010,2010_border_timbers_and_others_v_zimbabwe,judgment_of_uk_high_court_of_justice,metadata
2010_border_timbers_and_others_v_zimbabwe_memorandum_opinion_and_order_of_the_united_states_district_court_for_the_district_of_columbia,2010,2010_border_timbers_and_others_v_zimbabwe,memorandum_opinion_and_order_of_the_united_states_district_court_for_the_district_of_columbia,metadata
2010_border_timbers_and_others_v_zimbabwe_memorandum_opinion_and_order_of_the_united_states_district_court_for_the_district_of_columbia_no_2,2010,2010_border_timbers_and_others_v_zimbabwe,memorandum_opinion_and_order_of_the_united_states_district_court_for_the_district_of_columbia_no_2,metadata
2010_border_timbers_and_others_v_zimbabwe_procedural_order_no_1,2010,2010_border_timbers_and_others_v_zimbabwe,procedural_order_no_1,metadata
2010_border_timbers_and_others_v_zimbabwe_procedural_order_no_10,2010,2010_border_timbers_and_others_v_zimbabwe,procedural_order_no_10,metadata
2010_border_timbers_and_others_v_zimbabwe_procedural_order_no_11,2010,2010_border_timbers_and_others_v_zimbabwe,procedural_order_no_11,metadata
2010_border_timbers_and_others_v_zimbabwe_procedural_order_no_12,2010,2010_border_timbers_and_others_v_zimbabwe,procedural_order_no_12,metadata
2010_border_timbers_and_others_v_zimbabwe_procedural_order_no_13,2010,2010_border_timbers_and_others_v_zimbabwe,procedural_order_no_13,metadata
2010_border_timbers_and_others_v_zimbabwe_procedural_order_no_2,2010,2010_border_timbers_and_others_v_zimbabwe,procedural_order_no_2,metadata
2010_border_timbers_and_others_v_zimbabwe_procedural_order_no_3,2010,2010_border_timbers_and_others_v_zimbabwe,procedural_order_no_3,metadata
2010_border_timbers_and_others_v_zimbabwe_procedural_order_no_4,2010,2010_border_timbers_and_others_v_zimbabwe,procedural_order_no_4,metadata
2010_border_timbers_and_others_v_zimbabwe_procedural_order_no_5,2010,2010_border_timbers_and_others_v_zimbabwe,procedural_order_no_5,metadata
